MMSI,candidate_count,max_score,mean_score
413064196,1,14.533930778503418,14.533930778503418
412203147,1,14.532511711120604,14.532511711120604
412452833,1,14.532511711120604,14.532511711120604
412202082,1,14.528915405273438,14.528915405273438
900002779,1,14.528915405273438,14.528915405273438
412432599,1,14.52692413330078,14.52692413330078
701000558,1,14.52692413330078,14.52692413330078
273345230,1,14.525080680847168,14.525080680847168
412327447,1,14.525080680847168,14.525080680847168
257198220,1,14.52328872680664,14.52328872680664
412436382,1,14.52328872680664,14.52328872680664
100029716,1,14.521979331970217,14.521979331970217
412430199,1,14.521979331970217,14.521979331970217
261009080,1,14.521159172058104,14.521159172058104
412435965,1,14.521159172058104,14.521159172058104
237623000,1,14.514694213867188,14.514694213867188
412151103,1,14.513717651367188,14.513717651367188
412330691,1,14.513717651367188,14.513717651367188
257033520,1,14.50987434387207,14.50987434387207
412456300,1,14.50987434387207,14.50987434387207
232003712,1,14.507619857788086,14.507619857788086
412324627,1,14.500200271606444,14.500200271606444
413001128,1,14.500200271606444,14.500200271606444
224095660,1,14.496521949768066,14.496521949768066
412425059,1,14.496521949768066,14.496521949768066
412448716,1,14.492927551269531,14.492927551269531
235838000,1,14.492582321166992,14.492582321166992
251490240,1,14.492582321166992,14.492582321166992
412327257,1,14.4891357421875,14.4891357421875
412482416,1,14.4891357421875,14.4891357421875
412211154,1,14.488394737243652,14.488394737243652
412331759,1,14.488394737243652,14.488394737243652
251327000,1,14.488066673278809,14.488066673278809
412442293,1,14.488066673278809,14.488066673278809
238308040,1,14.485451698303224,14.485451698303224
412435148,1,14.48186492919922,14.48186492919922
200010546,1,14.480953216552734,14.480953216552734
412431331,1,14.480953216552734,14.480953216552734
247079520,1,14.48085117340088,14.48085117340088
412672320,1,14.48085117340088,14.48085117340088
412437518,1,14.471580505371094,14.471580505371094
800044528,1,14.471580505371094,14.471580505371094
246884000,1,14.470279693603516,14.470279693603516
258943000,1,14.470279693603516,14.470279693603516
432511000,1,14.468032836914062,14.468032836914062
440150020,1,14.464902877807615,14.464902877807615
412421729,1,14.462554931640623,14.462554931640623
412437592,1,14.462554931640623,14.462554931640623
367356690,1,14.451733589172363,14.451733589172363
412364283,1,14.451733589172363,14.451733589172363
412412985,1,14.446497917175291,14.446497917175291
412437154,1,14.446497917175291,14.446497917175291
