src,dst,score
227301390,412213972,14.874412536621094
412450027,200007910,14.873941421508789
211315220,412431564,14.873003959655762
412425192,998508450,14.864188194274902
412482661,988005881,14.855239868164062
412431182,412444756,14.854769706726074
259127000,263401250,14.852089881896973
412320152,224063280,14.849864959716797
100059863,912022008,14.846899032592773
247252280,859000000,14.843465805053711
227657280,412006566,14.842869758605957
413002668,431008269,14.841261863708496
238622210,413001153,14.830281257629395
710903610,412322468,14.826847076416016
412348429,250003659,14.826789855957031
412435602,271062053,14.823202133178711
412469099,412324368,14.821513175964355
978925333,415131223,14.804768562316895
412015016,227657280,14.80122184753418
440148940,408906921,14.800617218017578
200010801,412425912,14.79773235321045
412412485,978925333,14.797412872314453
224169260,412436759,14.796285629272461
412330228,227928000,14.793438911437988
412332987,408907001,14.786908149719238
412438058,440148940,14.786727905273438
440105940,412823701,14.786005973815918
412431373,412331973,14.785234451293945
247100180,412061919,14.784860610961914
412431182,412320329,14.784408569335938
200007420,257034520,14.782609939575195
366756780,412060910,14.780929565429688
412322579,412500041,14.780445098876953
412451798,412304458,14.777076721191406
412420965,412205361,14.77458381652832
251139640,219633000,14.773252487182617
412332426,211315630,14.769739151000977
800807586,412287234,14.768998146057129
251163000,235002490,14.766740798950195
412214118,408906866,14.766657829284668
412415585,412420204,14.764799118041992
412281243,412123462,14.761831283569336
235105723,235004768,14.76085090637207
800050919,235101597,14.759580612182617
440122540,800049142,14.758779525756836
111888666,412426268,14.751066207885742
200019212,257621800,14.746099472045898
413416470,412412353,14.745382308959961
900005096,257115640,14.744680404663086
412444848,440505210,14.742762565612793
412201726,412424692,14.740189552307129
412438606,412365594,14.739221572875977
211101000,431008349,14.73880386352539
412331715,412328277,14.736946105957031
440110190,412450737,14.733379364013672
412432834,770576115,14.718801498413086
412201114,412423397,14.71369743347168
900000515,416001549,14.713272094726562
412332949,412413983,14.708690643310547
412323179,412402526,14.707386016845703
207828530,412433115,14.704755783081055
412432057,412469299,14.70118236541748
257171220,251298110,14.699386596679688
257939600,247064760,14.688844680786133
900000381,412413046,14.687971115112305
820080225,251841240,14.686279296875
235015331,412210233,14.681905746459961
412422974,412425373,14.681655883789062
412331072,219006005,14.680464744567871
412359181,412908815,14.679620742797852
227875000,412327811,14.677330017089844
200015785,412035342,14.672483444213867
412426698,251559340,14.672342300415039
412412276,227144500,14.671648025512695
413013474,905111998,14.662834167480469
412444954,800038459,14.662827491760254
247140220,412449674,14.662010192871094
412432573,247122350,14.658287048339844
768545566,601615000,14.656449317932129
412574495,412349087,14.655781745910645
900030178,257039740,14.653666496276855
200018197,412349601,14.647501945495605
412423804,412420457,14.635295867919922
251850110,412432732,14.633782386779785
412470207,231030000,14.633578300476074
431769000,200000581,14.626959800720215
412574150,412478087,14.623780250549316
245744000,412422223,14.621694564819336
412060622,412341689,14.61487865447998
412451351,412333351,14.614055633544922
412423816,412215178,14.611715316772461
800001646,408906922,14.607599258422852
412364415,412286151,14.605733871459961
247063630,412412778,14.603303909301758
412432636,257563500,14.600558280944824
800032646,412154840,14.593305587768555
412366347,412284147,14.589248657226562
412330332,412335799,14.588648796081543
800000906,247070610,14.583815574645996
17999,224130750,14.580296516418457
910060621,240352000,14.57851791381836
412417414,9020642,14.575661659240723
228921000,257880500,14.575034141540527
412366239,412364895,14.572420120239258
412479226,412856987,14.571521759033203
224080860,440158640,14.567068099975586
412450625,414237906,14.563495635986328
412333365,412322545,14.563358306884766
200005498,412070185,14.562858581542969
224011550,800038054,14.560568809509277
227127700,900300579,14.558523178100586
412322778,701006071,14.553716659545898
224044230,412331072,14.550322532653809
412332966,412366547,14.54018783569336
440145970,235104839,14.539518356323242
412332872,224031980,14.537975311279297
412975300,800044094,14.535360336303711
412000329,413064196,14.533930778503418
412203147,412452833,14.532511711120605
412202082,900002779,14.528915405273438
412432599,701000558,14.526924133300781
412327447,273345230,14.525080680847168
257198220,412436382,14.52328872680664
412430199,100029716,14.521979331970215
261009080,412435965,14.521159172058105
237623000,440141490,14.514694213867188
412330691,412151103,14.513717651367188
412456300,257033520,14.50987434387207
232003712,412284147,14.507619857788086
412324627,413001128,14.500200271606445
224095660,412425059,14.496521949768066
412448716,200011594,14.492927551269531
251490240,235838000,14.492582321166992
412327257,412482416,14.4891357421875
412211154,412331759,14.488394737243652
251327000,412442293,14.488066673278809
238308040,17999,14.485451698303223
412286472,412435148,14.481864929199219
412431331,200010546,14.480953216552734
412672320,247079520,14.480851173400879
412437518,800044528,14.471580505371094
246884000,258943000,14.470279693603516
412451716,432511000,14.468032836914062
412322378,440150020,14.464902877807617
412437592,412421729,14.462554931640625
367356690,412364283,14.451733589172363
412437154,412412985,14.446497917175293
412330457,412321319,14.44623851776123
224080860,412332966,14.444968223571777
412200379,412465719,14.439499855041504
800050025,251559340,14.438921928405762
412475473,412449712,14.434171676635742
412332419,412323081,14.433067321777344
224197230,273450570,14.432901382446289
235080649,413569879,14.430707931518555
367310250,412520855,14.429157257080078
412284301,412325368,14.428274154663086
412413277,412417525,14.426660537719727
257281700,908908853,14.426107406616211
412205523,220242000,14.42601203918457
413002256,900015538,14.42581558227539
905116806,235004768,14.425297737121582
900268969,249000150,14.418403625488281
200004816,412201756,14.417213439941406
412320659,800022959,14.415916442871094
412462073,251559340,14.415349960327148
412366309,800022268,14.41446304321289
251284110,412327449,14.414297103881836
412349840,408906928,14.411497116088867
600000074,440132260,14.407115936279297
440141490,412420457,14.405927658081055
440013470,412426038,14.403205871582031
412602222,412472473,14.402935981750488
244030722,367723310,14.39903450012207
905111998,263274000,14.393460273742676
412450473,412320747,14.389071464538574
408906529,412331625,14.389053344726562
412331625,440045000,14.383916854858398
477745678,412327566,14.382006645202637
224130750,627066000,14.379549026489258
412480717,412860597,14.376509666442871
412604516,238778540,14.370466232299805
261006880,257414820,14.370033264160156
412413553,800050109,14.368034362792969
200007809,412206455,14.367605209350586
412370412,412160605,14.364330291748047
701000772,412207006,14.361801147460938
800423567,257458500,14.359193801879883
367170860,200021258,14.353726387023926
412322966,601538000,14.351827621459961
414156324,367310250,14.350992202758789
200005348,412388676,14.348484992980957
412428472,224082460,14.34600830078125
800013605,412438644,14.344242095947266
412068338,635221000,14.342397689819336
232006380,412437511,14.341209411621094
412422685,224066630,14.338301658630371
368454000,800029138,14.335329055786133
412417527,100059863,14.334421157836914
414015161,800037434,14.332594871520996
224096770,251036110,14.33131217956543
412435404,412672070,14.32702922821045
219003103,227481000,14.326909065246582
247301060,900268010,14.324959754943848
412447668,412671940,14.321138381958008
200005403,338126698,14.321098327636719
232005290,412436164,14.316915512084961
412389898,271072275,14.311074256896973
412213339,235003089,14.309593200683594
247145290,412451445,14.306175231933594
412439391,412420218,14.302868843078613
800027213,224094750,14.301188468933105
257160140,412214311,14.300004005432129
333321557,412413026,14.298035621643066
200006292,273449380,14.291690826416016
247093060,257203000,14.288335800170898
219015534,423458790,14.284605026245117
412332916,601555000,14.282916069030762
415001186,412325389,14.279056549072266
440145470,247150210,14.278374671936035
412463675,263500335,14.272269248962402
413811159,412447668,14.270801544189453
316023833,412420164,14.270381927490234
251280440,257336000,14.266096115112305
412422501,412426068,14.26318359375
775630000,701000814,14.26067066192627
251374540,800000070,14.260153770446777
412325368,412451716,14.259652137756348
512236000,412463717,14.25798225402832
412470948,412464877,14.256671905517578
408906509,900421863,14.256453514099121
413125028,413882174,14.252032279968262
926000139,257806000,14.25147819519043
200012953,247080330,14.250741958618164
412428535,412281439,14.249363899230957
200015657,412333515,14.248092651367188
412327416,412286226,14.244871139526367
235076687,316007614,14.244478225708008
412320747,235103427,14.244476318359375
247152510,412286247,14.244426727294922
412433552,247141130,14.242902755737305
412435131,412320747,14.239554405212402
271072102,412233802,14.23691177368164
412416307,200012146,14.236462593078613
412460297,413066215,14.229938507080078
900364205,224048860,14.223067283630371
412349333,259565000,14.217777252197266
412428717,247143230,14.215752601623535
412432447,735058805,14.215519905090332
200020613,412324628,14.212347030639648
257657600,408906983,14.211380004882812
200018508,800037799,14.210063934326172
412412778,412348948,14.20743465423584
412400588,224021560,14.20689868927002
412435492,412422323,14.206281661987305
412358883,412033504,14.205650329589844
800034932,412329104,14.204952239990234
227396000,412420457,14.204273223876953
219240000,200006292,14.202812194824219
412476876,224108490,14.199179649353027
412423412,247104260,14.196113586425781
412413091,412565666,14.193537712097168
412470547,247145290,14.191194534301758
224048860,800001646,14.19033432006836
412415007,412286054,14.185524940490723
412430391,412324745,14.183478355407715
440216520,412286472,14.182882308959961
412413729,257200640,14.180936813354492
247152250,261012880,14.172765731811523
257195140,415001107,14.172744750976562
888812015,235010340,14.172103881835938
412364573,412412422,14.171526908874512
415830126,412284242,14.168058395385742
273385020,200011811,14.16445541381836
235112769,416001549,14.15947151184082
412450193,235085776,14.155487060546875
412332539,412419068,14.15473747253418
412412214,224164540,14.15418529510498
412447775,440041070,14.150335311889648
338540000,412450742,14.149457931518555
259107000,412083868,14.143836975097656
413000578,440104850,14.141716957092285
412370284,257797700,14.139917373657227
247120602,701000539,14.139184951782227
800043788,800025903,14.13582992553711
412214795,224140280,14.132847785949707
412420368,263408350,14.130249977111816
412430813,416242500,14.124932289123535
412471928,800039661,14.121855735778809
412061815,366977950,14.121209144592285
412211065,412423751,14.116876602172852
258094970,412422272,14.115022659301758
412432112,432567899,14.111213684082031
247080240,421300000,14.110701560974121
227337000,412283766,14.109850883483887
412328726,338540000,14.107213973999023
200011594,247122140,14.102115631103516
412327446,412422989,14.101250648498535
258078000,245700000,14.096120834350586
412460696,412568899,14.095132827758789
259388000,412439344,14.094552040100098
412202609,412427847,14.092329978942871
273894200,219006061,14.091821670532227
440124080,205293000,14.090868949890137
412330353,412460785,14.08929443359375
440311360,800051605,14.08492660522461
440122660,412444775,14.084654808044434
412332981,232004618,14.072235107421875
412443068,412438672,14.06533432006836
412201625,900017283,14.064825057983398
100702671,413811159,14.064765930175781
412202568,900029649,14.063764572143555
247065710,414161207,14.06027603149414
412438185,412436872,14.059895515441895
366392030,200005410,14.058517456054688
412656688,412433338,14.056854248046875
412365155,219006382,14.055843353271484
412438571,238622210,14.055154800415039
251422110,440951753,14.052114486694336
200009235,412002138,14.051122665405273
414900002,412352181,14.04824161529541
231105000,110706891,14.043988227844238
247151150,211290000,14.042736053466797
271072641,140700139,14.039200782775879
800000535,412444273,14.038749694824219
431008349,412452827,14.03837776184082
800037512,412522536,14.03703784942627
412330396,412322981,14.036758422851562
440104750,265639120,14.035508155822754
412451778,412324428,14.032358169555664
512425000,412286017,14.026310920715332
440145970,224241940,14.023685455322266
412366082,412417666,14.019535064697266
412366462,219000855,14.019145011901855
263411680,412366388,14.01784896850586
412426268,700000856,14.014490127563477
412452827,412213287,14.013738632202148
412437774,440123340,14.013680458068848
800000958,412300323,14.012483596801758
735058805,412322064,14.011636734008789
412425323,800049259,14.00637149810791
412422075,412410331,14.004706382751465
412439618,503711100,14.003910064697266
412413999,224093360,13.998353958129883
412322962,412427974,13.998222351074219
412432215,412461681,13.996684074401855
800025216,247150240,13.994876861572266
110300259,412428937,13.993250846862793
412323155,800008084,13.993162155151367
441309000,412205429,13.992154121398926
247140360,412281264,13.988407135009766
224260750,331479000,13.988094329833984
412436705,412428728,13.985427856445312
810080113,412286884,13.985008239746094
200018142,412366082,13.982904434204102
412433595,200004066,13.981466293334961
257136520,224073570,13.98090648651123
412322833,247121970,13.979570388793945
412349759,367673740,13.977995872497559
228208800,112323356,13.97785472869873
412521718,263424640,13.977448463439941
412451581,263509000,13.977200508117676
224104340,553111740,13.975668907165527
211319400,412430573,13.975627899169922
800044761,412233802,13.973270416259766
412464323,412320427,13.972640991210938
412414673,800049579,13.968143463134766
412330333,200007796,13.96709156036377
412433158,232005530,13.964001655578613
257093940,412008004,13.960332870483398
412364987,412322684,13.9595308303833
412431683,259109000,13.956507682800293
412214239,926202889,13.955997467041016
246296000,412432333,13.955937385559082
412423304,412436625,13.955779075622559
257098320,412423252,13.948512077331543
413555519,412329105,13.94191837310791
710903610,412451075,13.93753433227539
408906886,412328591,13.93453311920166
412450957,412414104,13.932579040527344
412324474,247083170,13.930678367614746
238791640,412442256,13.927072525024414
259609000,412441453,13.925708770751953
412444578,273384020,13.925555229187012
412286329,412324281,13.924432754516602
412449759,247100180,13.92442798614502
412333202,412449085,13.923051834106445
412880661,412322378,13.921697616577148
413324458,224591000,13.920154571533203
412480674,412450818,13.918932914733887
922564322,412368076,13.918888092041016
926002258,412420378,13.918285369873047
219001682,412365352,13.913637161254883
412411876,412320212,13.911252975463867
257000910,905101668,13.908121109008789
416242500,238988810,13.90744686126709
413066568,412327114,13.906827926635742
257978500,110706887,13.906458854675293
412418415,412323043,13.904300689697266
412322354,251157640,13.90161418914795
412323876,257093940,13.899131774902344
247090910,275460000,13.89825439453125
412425753,412427553,13.894109725952148
412432581,412000218,13.894011497497559
412281366,412433128,13.892152786254883
412329657,800043398,13.892067909240723
412428201,235001921,13.88990592956543
800053388,412433099,13.886006355285645
412200719,412287332,13.885917663574219
412425262,413466027,13.885059356689453
546768245,235033145,13.88387680053711
412432736,412285048,13.882213592529297
412428335,412410353,13.88087272644043
412429065,244860048,13.878887176513672
235081826,200952456,13.877399444580078
412430808,412214513,13.877206802368164
227928000,412322903,13.876672744750977
900922816,412975300,13.87496280670166
412422553,412450162,13.873847007751465
